id_company,company_name,company_type,industry_sector,kota,skala_perusahaan,pic_name,pic_phone,created_at
C1381,CV Bangkit Informatika,Corporate,Konsultan Manajemen,Yogyakarta,Nasional,Bayu Setiawan,085827695844,2024-02-21
C1382,PT Cakra Digital,Corporate,Teknologi Informasi,Jakarta,Nasional,Candra Hidayat,081699256924,2024-10-23
C1383,CV Bumi Utama,UMKM,Retail,Malang,Lokal,Fani Nugroho,083856094067,2023-09-27
C1384,CV Global Abadi,BUMN,FMCG,Semarang,Nasional,Ulfa Hartono,082127579407,2024-03-09
C1385,PT Digital Sejahtera,UMKM,Manufaktur,Jakarta,Lokal,Lukman Cahyani,087841060326,2023-08-15
C1386,PT Mandiri Perkasa,BUMN,Media & Kreatif,Jakarta,Nasional,Zaki Handoko,081204748679,2024-03-22
C1387,PT Mega Bersama,Startup,Logistik & Supply Chain,Bandung,Lokal,Rizky Puspitasari,081221444155,2022-04-17
C1388,CV Esa Mandiri,UMKM,Asuransi,Bogor,Lokal,Oscar Safitri,081370335300,2024-02-06
C1389,PT Mega Analitika,UMKM,Retail,Jakarta,Lokal,Salma Prasetya,085624872385,2023-03-20
C1390,CV Bakti Gemilang,UMKM,Logistik & Supply Chain,Malang,Lokal,Arif Fitriani,081598935464,2023-11-26
C1391,CV Andalas Logistik,BUMN,Logistik & Supply Chain,Semarang,Nasional,Riska Febriani,082155290509,2024-03-20
C1392,PT Karya Bangsa,Corporate,Pendidikan & EdTech,Yogyakarta,Multinasional,Irfan Setiawan,081630088238,2024-11-19
C1393,CV Solusi Perkasa,Startup,E-commerce,Yogyakarta,Lokal,Hanif Cahyono,081330236416,2023-08-12
C1394,PT Sinergi Utama,NGO,E-commerce,Jakarta,Nasional,Candra Wijaya,082139193252,2023-07-15
C1395,CV Abadi Bersama,UMKM,Retail,Bandung,Lokal,Lukman Prabowo,082196444843,2023-10-20
C1396,PT Mitra Solusi,NGO,Logistik & Supply Chain,Semarang,Lokal,Putri Anggara,082116266032,2023-06-30
C1397,CV Bakti Informatika,Startup,Travel & Hospitality,Surabaya,Nasional,Intan Nugraha,082279395795,2023-12-07
C1398,PT Inovasi Konsultan,Startup,Energi & Pertambangan,Bekasi,Lokal,Dinda Wardani,082187321078,2022-12-07
C1399,CV Prima Perkasa,BUMN,Pendidikan & EdTech,Semarang,Nasional,Bayu Pratama,087722350283,2022-01-27
C1400,PT Mega Bangsa,Corporate,Energi & Pertambangan,Jakarta,Multinasional,Galuh Wardani,087740330454,2024-05-23
C1401,PT Global Perkasa,Corporate,Retail,Surakarta,Lokal,Galih Suryadi,085617642962,2023-11-10
C1402,PT Cakra Global,Corporate,Asuransi,Surakarta,Lokal,Bagus Suryadi,085823228058,2023-11-07
C1403,PT Sentosa Sejahtera,Startup,Konsultan Manajemen,Semarang,Lokal,Amelia Utami,085839501115,2023-09-19
C1404,CV Bakti Utama,Corporate,Asuransi,Surabaya,Nasional,Citra Dewi,081374890304,2022-12-29
C1405,CV Makmur Terapan,Corporate,Teknologi Informasi,Semarang,Nasional,Isna Kusuma,085811608958,2022-10-20
C1406,CV Sinergi Sentosa,UMKM,Energi & Pertambangan,Surakarta,Lokal,Intan Prasetya,085312898993,2023-02-05
C1407,CV Kreasi Informatika,UMKM,Travel & Hospitality,Malang,Lokal,Nadia Oktaviani,083898681843,2022-10-26
C1408,PT Bumi Analitika,Corporate,Energi & Pertambangan,Bandung,Lokal,Tasya Mahendra,081659160435,2023-04-21
C1409,PT Karya Sentosa,Corporate,Telekomunikasi,Bogor,Multinasional,Ivan Fitriani,082207177613,2023-09-20
C1410,CV Sinergi Logistik,UMKM,Properti & Konstruksi,Jakarta,Lokal,Indah Wardani,085802312653,2024-04-17
C1411,CV Cipta Teknologi,Corporate,Agribisnis,Jakarta,Multinasional,Anisa Ramadhan,085247612189,2023-09-26
C1412,CV Andalas Media,UMKM,Teknologi Informasi,Surabaya,Nasional,Guntur Firmansyah,082128305644,2024-04-09
C1413,CV Cakra Kreatif,UMKM,Asuransi,Surakarta,Nasional,Teguh Ramadhani,087763990460,2023-03-20
C1414,CV Gemilang Makmur,Corporate,Kesehatan & Farmasi,Bekasi,Multinasional,Rangga Utami,082109755061,2022-02-05
C1415,PT Cipta Perkasa,UMKM,Retail,Surakarta,Lokal,Lukman Nugroho,081239344907,2023-11-29
C1416,CV Bina Cerdas,UMKM,Manufaktur,Bandung,Lokal,Nanda Cahyono,081592105307,2022-05-29
C1417,CV Daya Sejahtera,UMKM,Retail,Semarang,Lokal,Anggi Wardani,085878872820,2023-10-09
C1418,PT Sentosa Indonesia,Corporate,Keuangan & Perbankan,Surabaya,Multinasional,Ika Wulandari,081364170053,2022-10-28
C1419,CV Karya Logistik,BUMN,Energi & Pertambangan,Jakarta,Nasional,Dinda Santoso,082179831242,2024-08-24
C1420,CV Digital Perkasa,Pemerintah,FMCG,Semarang,Nasional,Teguh Handoko,087810511090,2024-07-16
C1421,PT Indo Pratama,UMKM,Agribisnis,Surakarta,Lokal,Cahyo Setiawan,081229759974,2023-04-16
C1422,CV Perkasa Utama,Corporate,Retail,Semarang,Multinasional,Julia Cahyono,085394204164,2022-12-09
C1423,CV Makmur Mandiri,Startup,FMCG,Surakarta,Lokal,Gilang Nugraha,085237669976,2023-01-20
C1424,PT Bakti Utama,Corporate,E-commerce,Surabaya,Nasional,Nadya Budiman,085268814499,2022-04-06
C1425,PT Bumi Mandiri,UMKM,FMCG,Jakarta,Lokal,Lukman Kusuma,085835279111,2024-06-13
C1426,CV Bumi Data,Startup,Asuransi,Surakarta,Lokal,Nadia Fitriani,082248002264,2022-04-18
C1427,CV Media Global,Pemerintah,Agribisnis,Bandung,Lokal,Sari Pangestu,081629878192,2023-11-17
C1428,CV Nusa Perkasa,Corporate,Asuransi,Bandung,Nasional,Kirana Suryadi,085745847413,2024-07-20
C1429,PT Bina Informatika,UMKM,Logistik & Supply Chain,Surakarta,Nasional,Winda Wijaya,087856115686,2023-08-27
C1430,CV Prima Logistik,NGO,Keuangan & Perbankan,Depok,Multinasional,Vina Puspitasari,085780531602,2022-02-27
C1431,CV Makmur Systems,NGO,Manufaktur,Jakarta,Lokal,Aditya Oktaviani,085671862447,2024-06-20
C1432,CV Bangkit Konsultan,UMKM,Keuangan & Perbankan,Tangerang,Nasional,Anggi Maulana,085886635654,2023-09-04
C1433,CV Esa Solusi,Startup,E-commerce,Bekasi,Lokal,Dian Febriani,081259469984,2024-12-07
C1434,CV Daya Bersama,Startup,Travel & Hospitality,Bogor,Lokal,Cahyo Wijaya,081332988712,2023-11-04
C1435,CV Bumi Digital,Startup,Asuransi,Bekasi,Nasional,Isna Sulistyo,087786268527,2022-09-17
C1436,CV Esa Gemilang,UMKM,Teknologi Informasi,Semarang,Nasional,Candra Permana,087710628334,2024-07-08
C1437,CV Graha Bersama,Corporate,Pendidikan & EdTech,Bekasi,Multinasional,Farah Handayani,081500453585,2024-07-16
C1438,PT Jaya Teknologi,Corporate,Teknologi Informasi,Bandung,Lokal,Bagus Wibowo,082239801387,2022-06-24
C1439,PT Solusi Nusantara,Corporate,Pendidikan & EdTech,Jakarta,Multinasional,Amelia Anggara,081227728715,2023-02-09
C1440,CV Mitra Terapan,Startup,Kesehatan & Farmasi,Yogyakarta,Nasional,Budi Maulana,085682403532,2024-08-06
C1441,CV Techno Karya,Corporate,Keuangan & Perbankan,Jakarta,Lokal,Tiara Safitri,081204794123,2024-09-06
C1442,CV Sejahtera Perkasa,Corporate,E-commerce,Surakarta,Multinasional,Ilham Kurniawan,082102913813,2022-09-21
C1443,PT Global Media,Corporate,Keuangan & Perbankan,Yogyakarta,Multinasional,Umar Syahputra,083831723667,2023-03-21
C1444,PT Mandiri Teknologi,Startup,Teknologi Informasi,Surakarta,Lokal,Gibran Wijaya,085749560714,2022-11-22
C1445,PT Media Teknologi,BUMN,Agribisnis,Yogyakarta,Nasional,Mira Oktaviani,087723163160,2022-11-11
C1446,CV Bina Kreatif,UMKM,Keuangan & Perbankan,Surakarta,Nasional,Rendy Saputra,085271408633,2024-12-06
C1447,CV Esa Bangsa,BUMN,Travel & Hospitality,Surabaya,Nasional,Ratna Suryadi,085645513919,2022-10-17
C1448,CV Solusi Teknologi,Startup,Manufaktur,Jakarta,Nasional,Nurul Permana,083867416371,2024-04-26
C1449,CV Cipta Sentosa,Startup,Retail,Jakarta,Lokal,Amelia Nugroho,081345840811,2024-06-24
C1450,CV Abadi Data,Startup,Media & Kreatif,Jakarta,Lokal,Vina Handayani,085346542683,2023-11-13
C1451,CV Media Abadi,Startup,Energi & Pertambangan,Jakarta,Lokal,Galuh Fitriani,085656275280,2022-06-23
C1452,PT Sentosa Gemilang,Corporate,Telekomunikasi,Semarang,Multinasional,Umar Ningsih,081363832648,2023-01-13
C1453,PT Makmur Sentosa,Pemerintah,Manufaktur,Surakarta,Lokal,Fitri Fitriani,081642355283,2023-09-10
C1454,CV Andalas Solusi,UMKM,Agribisnis,Semarang,Lokal,Hafiz Sari,081226564771,2024-10-04
C1455,PT Mega Systems,Startup,Manufaktur,Surakarta,Lokal,Gibran Oktaviani,085680822679,2022-11-18
C1456,CV Kreasi Karya,Corporate,FMCG,Yogyakarta,Nasional,Galih Nugraha,085600370907,2024-12-20
C1457,PT Jaya Inovasi,Corporate,FMCG,Surakarta,Lokal,Salma Ramadhani,081520262693,2023-09-22
C1458,CV Bina Digital,UMKM,Keuangan & Perbankan,Bogor,Nasional,Olivia Suryadi,081368522476,2022-03-22
C1459,CV Graha Logistik,Corporate,Agribisnis,Semarang,Multinasional,Galuh Sari,087869332763,2022-05-07
C1460,CV Media Logistik,Corporate,Otomotif,Jakarta,Multinasional,Ika Utami,082159310337,2023-03-25
C1461,CV Mega Systems,UMKM,Otomotif,Jakarta,Nasional,Yoga Oktaviani,087780473719,2022-06-18
C1462,CV Indo Systems,BUMN,Pendidikan & EdTech,Bandung,Nasional,Anggi Sari,085728839039,2024-05-27
C1463,PT Sejahtera Media,UMKM,Pendidikan & EdTech,Semarang,Nasional,Kevin Hidayat,085285965510,2022-02-16
C1464,CV Graha Digital,Corporate,Asuransi,Malang,Nasional,Farah Anggara,082247671499,2022-03-17
C1465,CV Andalas Sentosa,Startup,Logistik & Supply Chain,Jakarta,Nasional,Sari Sari,085263994959,2023-05-11
C1466,PT Media Utama,BUMN,Telekomunikasi,Jakarta,Nasional,Maya Santoso,087708730021,2024-06-10
C1467,CV Mandiri Informatika,Corporate,Pendidikan & EdTech,Bandung,Multinasional,Aditya Hidayat,085210904886,2024-03-12
C1468,CV Cakra Mandiri,Startup,Retail,Surabaya,Lokal,Anggi Ramadhan,085341760909,2024-08-18
C1469,PT Mandiri Cerdas,UMKM,FMCG,Bandung,Lokal,Salma Firdaus,081634669447,2023-08-08
C1470,CV Digital Konsultan,Corporate,Travel & Hospitality,Malang,Nasional,Januar Safitri,081256651837,2023-10-29
C1471,PT Jaya Sejahtera,BUMN,FMCG,Surakarta,Nasional,Anggi Sari,083806250230,2024-04-05
C1472,CV Sentosa Cerdas,BUMN,FMCG,Jakarta,Nasional,Lestari Kurniawan,082115603871,2024-04-10
C1473,CV Nusa Nusantara,BUMN,Keuangan & Perbankan,Bogor,Nasional,Lina Prabowo,085886819004,2023-05-02
C1474,PT Bakti Informatika,UMKM,Pendidikan & EdTech,Jakarta,Nasional,Galih Dewi,083855002957,2024-04-01
C1475,CV Mandiri Terapan,Corporate,Retail,Surakarta,Multinasional,Riska Oktaviani,081519499913,2022-04-23
C1476,CV Kreasi Logistik,Startup,Travel & Hospitality,Tangerang,Lokal,Ivan Fitriani,081396129332,2024-01-19
C1477,CV Cakra Terapan,Pemerintah,Kesehatan & Farmasi,Semarang,Nasional,Tiara Ramadhan,081365712118,2022-05-02
C1478,CV Perkasa Digital,Corporate,Energi & Pertambangan,Surabaya,Multinasional,Qonita Sulistyo,081560819714,2022-01-28
C1479,PT Mandiri Gemilang,Corporate,Energi & Pertambangan,Bandung,Multinasional,Galih Syahputra,081647286174,2023-02-04
C1480,PT Prima Global,BUMN,Energi & Pertambangan,Surakarta,Nasional,Indah Nugraha,085686603498,2024-03-10
C1481,CV Jaya Terapan,NGO,Travel & Hospitality,Bandung,Nasional,Farah Nugroho,081365627740,2024-04-25
C1482,CV Karya Bersama,Corporate,Agribisnis,Bekasi,Multinasional,Julia Permana,082135256008,2022-10-30
C1483,CV Global Pratama,Pemerintah,Keuangan & Perbankan,Jakarta,Lokal,Vino Lestari,081513184560,2024-01-08
C1484,CV Bina Indonesia,Startup,Logistik & Supply Chain,Surakarta,Lokal,Lutfia Sulistyo,082214140878,2023-07-09
C1485,CV Inti Logistik,NGO,Pendidikan & EdTech,Semarang,Nasional,Aldi Budiman,081221168231,2024-09-13
C1486,CV Graha Pratama,Corporate,Retail,Depok,Multinasional,Nisa Nugraha,085648882372,2022-09-19
C1487,CV Prima Systems,Startup,Properti & Konstruksi,Surakarta,Lokal,Maulana Saputra,085803455388,2024-12-14
C1488,CV Daya Inovasi,Startup,Konsultan Manajemen,Jakarta,Nasional,Luthfi Ramadhani,083887458712,2024-02-15
C1489,CV Karya Media,BUMN,Pendidikan & EdTech,Semarang,Nasional,Winda Lestari,081352621074,2024-03-09
C1490,CV Bina Bersama,Startup,Retail,Surakarta,Nasional,Budi Ardiansyah,081234344997,2022-02-28
C1491,CV Sinergi Kreatif,UMKM,Teknologi Informasi,Semarang,Nasional,Isna Saputra,081211139154,2022-08-24
C1492,CV Cakra Abadi,Corporate,Media & Kreatif,Semarang,Multinasional,Ahmad Wulandari,083861647904,2022-01-27
C1493,CV Cakra Digital,BUMN,Asuransi,Yogyakarta,Nasional,Salma Santoso,081285973586,2024-04-12
C1494,CV Jaya Bangsa,Corporate,Konsultan Manajemen,Malang,Nasional,Bella Nugraha,085837729084,2022-09-23
C1495,PT Solusi Inovasi,Startup,Pendidikan & EdTech,Surakarta,Lokal,Wahyu Pratama,085663240510,2023-07-17
C1496,CV Cakra Pratama,Corporate,Travel & Hospitality,Yogyakarta,Lokal,Intan Permana,085364660332,2023-08-20
C1497,CV Bangkit Gemilang,Startup,Otomotif,Depok,Lokal,Pandu Firdaus,087887058079,2022-07-29
C1498,PT Cipta Systems,BUMN,Energi & Pertambangan,Surabaya,Nasional,Farel Saputra,081664070783,2024-01-15
C1499,PT Inti Abadi,BUMN,Travel & Hospitality,Yogyakarta,Nasional,Budi Lestari,082107560526,2023-10-09
C1500,CV Digital Global,BUMN,Media & Kreatif,Tangerang,Nasional,Wulan Kusuma,081230799154,2024-01-04
