NIM,nama,program_studi,semester,hp,email_pribadi,email_kampus,bidang_minat,jenis_penempatan_diminati,bulan_masuk
202214221,Rani Prabowo,Informatika,5,087731023894,rani.prabowo@gmail.com,202214221@student.uns.ac.id,Teknologi,Full-time,September 2022
202214222,Oki Syahputra,Pendidikan Teknik Informatika,3,081299108504,oki.syahputra@gmail.com,202214222@student.uns.ac.id,Teknologi,Part-time,Agustus 2022
202114223,Rendy Anggara,Sastra Inggris,6,081270645023,rendy.anggara@gmail.com,202114223@student.uns.ac.id,Sosial,Part-time,Maret 2021
202114224,Ayu Suryadi,Sistem Informasi,6,081234414491,ayu.suryadi@gmail.com,202114224@student.uns.ac.id,Teknologi,Part-time,Agustus 2021
202014225,Olivia Wulandari,Akuntansi,9,087809372463,olivia.wulandari@gmail.com,202014225@student.uns.ac.id,Bisnis,Part-time,Agustus 2020
201914226,Erlangga Wijaya,Sastra Inggris,11,082119664434,erlangga.wijaya@gmail.com,201914226@student.uns.ac.id,Sosial,Part-time,Agustus 2019
202314227,Bella Gunawan,Statistika,2,085707248098,bella.gunawan@gmail.com,202314227@student.uns.ac.id,Sains,Full-time,Agustus 2023
202114228,Yuni Saputra,Agroteknologi,6,087818609846,yuni.saputra@gmail.com,202114228@student.uns.ac.id,Sains,Part-time,September 2021
201914229,Zaki Maulana,Teknik Industri,9,085340341844,zaki.maulana@gmail.com,201914229@student.uns.ac.id,Teknologi,Full-time,Maret 2019
202114230,Lestari Rahmawati,Teknik Elektro,5,085670241137,lestari.rahmawati@gmail.com,202114230@student.uns.ac.id,Teknologi,Magang,Agustus 2021
201914231,Galih Utami,Teknik Elektro,11,087738386105,galih.utami@gmail.com,201914231@student.uns.ac.id,Teknologi,Magang,September 2019
202014232,Intan Pangestu,Informatika,9,081673133224,intan.pangestu@gmail.com,202014232@student.uns.ac.id,Teknologi,Magang,September 2020
202214233,Nisa Putra,Teknik Industri,5,081597895474,nisa.putra@gmail.com,202214233@student.uns.ac.id,Teknologi,Magang,Maret 2022
202214234,Galuh Kurniawan,Desain Komunikasi Visual,5,081673957189,galuh.kurniawan@gmail.com,202214234@student.uns.ac.id,Desain,Part-time,September 2022
202114235,Laila Nugraha,Sastra Inggris,7,081670313799,laila.nugraha@gmail.com,202114235@student.uns.ac.id,Sosial,Magang,Februari 2021
202314236,Januar Prasetya,Teknik Elektro,2,085294605222,januar.prasetya@gmail.com,202314236@student.uns.ac.id,Teknologi,Magang,September 2023
202314237,Rani Putra,Teknik Industri,3,083876499114,rani.putra@gmail.com,202314237@student.uns.ac.id,Teknologi,Part-time,September 2023
202214238,Ivan Pangestu,Sistem Informasi,3,085878780123,ivan.pangestu@gmail.com,202214238@student.uns.ac.id,Teknologi,Part-time,September 2022
202114239,Eka Permana,Ekonomi Pembangunan,6,085326696557,eka.permana@gmail.com,202114239@student.uns.ac.id,Bisnis,Full-time,Agustus 2021
202314240,Hesti Wulandari,Sastra Inggris,3,087863387092,hesti.wulandari@gmail.com,202314240@student.uns.ac.id,Sosial,Part-time,September 2023
202014241,Dian Safitri,Sistem Informasi,9,085801574760,dian.safitri@gmail.com,202014241@student.uns.ac.id,Teknologi,Magang,Agustus 2020
202214242,Ilham Firdaus,Farmasi,3,081536008007,ilham.firdaus@gmail.com,202214242@student.uns.ac.id,Sains,Magang,September 2022
202114243,Nanda Putra,Sistem Informasi,5,085293573079,nanda.putra@gmail.com,202114243@student.uns.ac.id,Teknologi,Magang,September 2021
202014244,Gita Hakim,Ekonomi Pembangunan,7,085848202699,gita.hakim@gmail.com,202014244@student.uns.ac.id,Bisnis,Full-time,Agustus 2020
202114245,Kartika Permana,Sistem Informasi,7,085230797606,kartika.permana@gmail.com,202114245@student.uns.ac.id,Teknologi,Magang,Agustus 2021
202114246,Dimas Dewi,Pendidikan Teknik Informatika,5,082113996662,dimas.dewi@gmail.com,202114246@student.uns.ac.id,Teknologi,Part-time,Agustus 2021
202114247,Nurul Anggara,Informatika,5,085270660337,nurul.anggara@gmail.com,202114247@student.uns.ac.id,Teknologi,Part-time,Maret 2021
202114248,Pandu Puspitasari,Ilmu Komunikasi,5,085660164898,pandu.puspitasari@gmail.com,202114248@student.uns.ac.id,Sosial,Magang,September 2021
202114249,Qori Wijaya,Ilmu Komunikasi,7,081223102001,qori.wijaya@gmail.com,202114249@student.uns.ac.id,Sosial,Magang,September 2021
202014250,Winda Mahendra,Sastra Inggris,7,081567021499,winda.mahendra@gmail.com,202014250@student.uns.ac.id,Sosial,Part-time,September 2020
202214251,Wulan Kurniawan,Akuntansi,5,087841308937,wulan.kurniawan@gmail.com,202214251@student.uns.ac.id,Bisnis,Magang,Agustus 2022
202014252,Faisal Adriansyah,Pendidikan Teknik Informatika,8,085829376697,faisal.adriansyah@gmail.com,202014252@student.uns.ac.id,Teknologi,Part-time,Februari 2020
202114253,Kirana Utami,Teknik Mesin,5,085321815871,kirana.utami@gmail.com,202114253@student.uns.ac.id,Teknologi,Magang,Agustus 2021
202214254,Oki Prabowo,Sistem Informasi,4,083823207896,oki.prabowo@gmail.com,202214254@student.uns.ac.id,Teknologi,Part-time,September 2022
202014255,Aldi Syahputra,Ilmu Hukum,8,085670600042,aldi.syahputra@gmail.com,202014255@student.uns.ac.id,Sosial,Magang,September 2020
202214256,Maulana Saputra,Sistem Informasi,5,085724422175,maulana.saputra@gmail.com,202214256@student.uns.ac.id,Teknologi,Part-time,Agustus 2022
202214257,Hendra Wulandari,Sistem Informasi,5,087728637480,hendra.wulandari@gmail.com,202214257@student.uns.ac.id,Teknologi,Magang,Maret 2022
202014258,Fajar Saputra,Sastra Inggris,9,083860308491,fajar.saputra@gmail.com,202014258@student.uns.ac.id,Sosial,Magang,Agustus 2020
202114259,Salma Pratama,Teknik Industri,6,082188799655,salma.pratama@gmail.com,202114259@student.uns.ac.id,Teknologi,Magang,Agustus 2021
202014260,Dewi Pangestu,Psikologi,8,081223314452,dewi.pangestu@gmail.com,202014260@student.uns.ac.id,Sosial,Full-time,Agustus 2020
202214261,Taufik Ardiansyah,Statistika,3,081657353483,taufik.ardiansyah@gmail.com,202214261@student.uns.ac.id,Sains,Magang,September 2022
202114262,Prasetyo Ramadhani,Manajemen,6,082235604371,prasetyo.ramadhani@gmail.com,202114262@student.uns.ac.id,Bisnis,Magang,Maret 2021
202014263,Aldi Hartono,Teknik Industri,8,087851793404,aldi.hartono@gmail.com,202014263@student.uns.ac.id,Teknologi,Magang,Agustus 2020
202114264,Dafa Prabowo,Teknik Industri,5,085344348088,dafa.prabowo@gmail.com,202114264@student.uns.ac.id,Teknologi,Part-time,Agustus 2021
202014265,Anggi Suryadi,Teknik Elektro,7,082275570401,anggi.suryadi@gmail.com,202014265@student.uns.ac.id,Teknologi,Magang,September 2020
202214266,Budi Ramadhani,Teknik Elektro,4,081676040296,budi.ramadhani@gmail.com,202214266@student.uns.ac.id,Teknologi,Magang,Agustus 2022
202214267,Faisal Wijaya,Ilmu Hukum,3,085268978506,faisal.wijaya@gmail.com,202214267@student.uns.ac.id,Sosial,Part-time,September 2022
202114268,Ivan Adriansyah,Akuntansi,5,083833689401,ivan.adriansyah@gmail.com,202114268@student.uns.ac.id,Bisnis,Magang,Maret 2021
202014269,Lutfia Maulana,Statistika,9,085677960352,lutfia.maulana@gmail.com,202014269@student.uns.ac.id,Sains,Part-time,Agustus 2020
202114270,Nadia Lestari,Ilmu Komunikasi,5,085296030308,nadia.lestari@gmail.com,202114270@student.uns.ac.id,Sosial,Magang,Maret 2021
202314271,Rani Fitriani,Pendidikan Teknik Informatika,2,083814045059,rani.fitriani@gmail.com,202314271@student.uns.ac.id,Teknologi,Magang,Agustus 2023
202114272,Teguh Adriansyah,Teknik Industri,5,082182579040,teguh.adriansyah@gmail.com,202114272@student.uns.ac.id,Teknologi,Magang,September 2021
201914273,Irfan Anggara,Desain Komunikasi Visual,9,085709647605,irfan.anggara@gmail.com,201914273@student.uns.ac.id,Desain,Magang,September 2019
202314274,Bella Nugraha,Ilmu Hukum,2,081257273665,bella.nugraha@gmail.com,202314274@student.uns.ac.id,Sosial,Magang,September 2023
202314275,Zahra Firmansyah,Ilmu Hukum,2,087855254425,zahra.firmansyah@gmail.com,202314275@student.uns.ac.id,Sosial,Magang,Februari 2023
202014276,Satria Ramadhan,Desain Komunikasi Visual,8,083829236606,satria.ramadhan@gmail.com,202014276@student.uns.ac.id,Desain,Part-time,Februari 2020
202114277,Zahra Lestari,Manajemen,7,085842825224,zahra.lestari@gmail.com,202114277@student.uns.ac.id,Bisnis,Part-time,September 2021
202114278,Cahyo Ningsih,Teknik Industri,7,085643901277,cahyo.ningsih@gmail.com,202114278@student.uns.ac.id,Teknologi,Part-time,Agustus 2021
202214279,Aditya Handoko,Agroteknologi,4,085833850652,aditya.handoko@gmail.com,202214279@student.uns.ac.id,Sains,Magang,September 2022
202114280,Salma Oktaviani,Ekonomi Pembangunan,6,082273830598,salma.oktaviani@gmail.com,202114280@student.uns.ac.id,Bisnis,Magang,Agustus 2021
202214281,Vino Anggraeni,Farmasi,4,085396028467,vino.anggraeni@gmail.com,202214281@student.uns.ac.id,Sains,Magang,Agustus 2022
201914282,Umar Setiawan,Akuntansi,10,083808498126,umar.setiawan@gmail.com,201914282@student.uns.ac.id,Bisnis,Magang,September 2019
202114283,Hesti Prabowo,Teknik Industri,7,087852716773,hesti.prabowo@gmail.com,202114283@student.uns.ac.id,Teknologi,Magang,Agustus 2021
202014284,Olivia Ramadhani,Pendidikan Teknik Informatika,8,082167908113,olivia.ramadhani@gmail.com,202014284@student.uns.ac.id,Teknologi,Magang,September 2020
202114285,Hanif Oktaviani,Akuntansi,6,082155461072,hanif.oktaviani@gmail.com,202114285@student.uns.ac.id,Bisnis,Magang,September 2021
202214286,Ilham Maulana,Ilmu Komunikasi,5,082288302027,ilham.maulana@gmail.com,202214286@student.uns.ac.id,Sosial,Magang,September 2022
202114287,Salma Adriansyah,Statistika,6,083861866248,salma.adriansyah@gmail.com,202114287@student.uns.ac.id,Sains,Part-time,Maret 2021
202214288,Joko Syahputra,Teknik Industri,4,087826472924,joko.syahputra@gmail.com,202214288@student.uns.ac.id,Teknologi,Magang,September 2022
202314289,Citra Hakim,Manajemen,3,081544616475,citra.hakim@gmail.com,202314289@student.uns.ac.id,Bisnis,Magang,September 2023
202314290,Bagus Lestari,Teknik Mesin,2,087706327156,bagus.lestari@gmail.com,202314290@student.uns.ac.id,Teknologi,Magang,Agustus 2023
202114291,Ulfa Hidayat,Statistika,6,083835638117,ulfa.hidayat@gmail.com,202114291@student.uns.ac.id,Sains,Magang,September 2021
202314292,Vino Ningsih,Teknik Industri,2,083805958090,vino.ningsih@gmail.com,202314292@student.uns.ac.id,Teknologi,Part-time,Agustus 2023
202114293,Guntur Handayani,Statistika,7,081698742944,guntur.handayani@gmail.com,202114293@student.uns.ac.id,Sains,Magang,Agustus 2021
202214294,Hesti Nugraha,Statistika,4,081556283591,hesti.nugraha@gmail.com,202214294@student.uns.ac.id,Sains,Magang,September 2022
202314295,Rafi Ramadhan,Ilmu Komunikasi,3,081282613725,rafi.ramadhan@gmail.com,202314295@student.uns.ac.id,Sosial,Magang,Agustus 2023
202114296,Bayu Santoso,Teknik Industri,7,082298520939,bayu.santoso@gmail.com,202114296@student.uns.ac.id,Teknologi,Magang,Agustus 2021
202014297,Rani Utami,Statistika,8,085330728989,rani.utami@gmail.com,202014297@student.uns.ac.id,Sains,Magang,Agustus 2020
202014298,Lina Utami,Pendidikan Teknik Informatika,7,087814533673,lina.utami@gmail.com,202014298@student.uns.ac.id,Teknologi,Magang,September 2020
202214299,Nadia Hidayat,Informatika,3,085306904244,nadia.hidayat@gmail.com,202214299@student.uns.ac.id,Teknologi,Part-time,Agustus 2022
202014300,Gita Handoko,Statistika,8,085849372490,gita.handoko@gmail.com,202014300@student.uns.ac.id,Sains,Magang,September 2020
202214301,Vino Fitriani,Informatika,3,081264368104,vino.fitriani@gmail.com,202214301@student.uns.ac.id,Teknologi,Part-time,September 2022
202114302,Taufik Utami,Teknik Sipil,6,085303930644,taufik.utami@gmail.com,202114302@student.uns.ac.id,Teknologi,Magang,Maret 2021
202214303,Nanda Oktaviani,Statistika,4,087887392763,nanda.oktaviani@gmail.com,202214303@student.uns.ac.id,Sains,Full-time,Agustus 2022
202314304,Julia Oktaviani,Informatika,2,087889922266,julia.oktaviani@gmail.com,202314304@student.uns.ac.id,Teknologi,Full-time,Februari 2023
202314305,Dinda Prabowo,Akuntansi,2,082282321975,dinda.prabowo@gmail.com,202314305@student.uns.ac.id,Bisnis,Part-time,Agustus 2023
202014306,Yoga Suryadi,Desain Komunikasi Visual,9,085221471161,yoga.suryadi@gmail.com,202014306@student.uns.ac.id,Desain,Magang,Maret 2020
202014307,Joko Prabowo,Teknik Elektro,9,085656833844,joko.prabowo@gmail.com,202014307@student.uns.ac.id,Teknologi,Magang,Agustus 2020
202114308,Prita Firdaus,Teknik Industri,6,085881632021,prita.firdaus@gmail.com,202114308@student.uns.ac.id,Teknologi,Magang,September 2021
202014309,Fitri Budiman,Manajemen,9,081227930335,fitri.budiman@gmail.com,202014309@student.uns.ac.id,Bisnis,Full-time,September 2020
202314310,Ika Anggara,Teknik Mesin,3,085390760650,ika.anggara@gmail.com,202314310@student.uns.ac.id,Teknologi,Magang,Agustus 2023
202214311,Galih Santoso,Pendidikan Teknik Informatika,4,087740417133,galih.santoso@gmail.com,202214311@student.uns.ac.id,Teknologi,Magang,Maret 2022
202014312,Ayu Cahyani,Akuntansi,9,082231667615,ayu.cahyani@gmail.com,202014312@student.uns.ac.id,Bisnis,Part-time,September 2020
202114313,Hana Hidayat,Ilmu Komunikasi,5,081518803284,hana.hidayat@gmail.com,202114313@student.uns.ac.id,Sosial,Part-time,Agustus 2021
202214314,Nanda Handayani,Informatika,3,082136373478,nanda.handayani@gmail.com,202214314@student.uns.ac.id,Teknologi,Magang,September 2022
202114315,Januar Handayani,Informatika,7,081531339372,januar.handayani@gmail.com,202114315@student.uns.ac.id,Teknologi,Part-time,September 2021
202214316,Aldi Safitri,Pendidikan Teknik Informatika,5,085225907405,aldi.safitri@gmail.com,202214316@student.uns.ac.id,Teknologi,Magang,September 2022
202314317,Farel Cahyono,Sistem Informasi,2,081529004360,farel.cahyono@gmail.com,202314317@student.uns.ac.id,Teknologi,Magang,Maret 2023
202214318,Erlangga Firmansyah,Informatika,3,081331049811,erlangga.firmansyah@gmail.com,202214318@student.uns.ac.id,Teknologi,Magang,Agustus 2022
202014319,Wahyu Adriansyah,Akuntansi,7,087761607915,wahyu.adriansyah@gmail.com,202014319@student.uns.ac.id,Bisnis,Part-time,Agustus 2020
202114320,Maulana Prasetya,Desain Komunikasi Visual,6,081201140115,maulana.prasetya@gmail.com,202114320@student.uns.ac.id,Desain,Magang,Maret 2021
202014321,Mega Utami,Teknik Mesin,9,085743597640,mega.utami@gmail.com,202014321@student.uns.ac.id,Teknologi,Part-time,September 2020
202214322,Riska Firdaus,Teknik Elektro,3,081222472253,riska.firdaus@gmail.com,202214322@student.uns.ac.id,Teknologi,Magang,September 2022
202014323,Lutfia Kusuma,Statistika,7,085649198218,lutfia.kusuma@gmail.com,202014323@student.uns.ac.id,Sains,Full-time,Agustus 2020
202114324,Yoga Kurniawan,Akuntansi,6,081312685462,yoga.kurniawan@gmail.com,202114324@student.uns.ac.id,Bisnis,Magang,Agustus 2021
202114325,Bayu Lestari,Sistem Informasi,5,087813932884,bayu.lestari@gmail.com,202114325@student.uns.ac.id,Teknologi,Part-time,Maret 2021
202214326,Nadia Puspitasari,Informatika,3,081282635254,nadia.puspitasari@gmail.com,202214326@student.uns.ac.id,Teknologi,Magang,September 2022
202314327,Sari Ramadhan,Agroteknologi,2,087895540727,sari.ramadhan@gmail.com,202314327@student.uns.ac.id,Sains,Part-time,September 2023
202114328,Eka Budiman,Desain Komunikasi Visual,7,081531633657,eka.budiman@gmail.com,202114328@student.uns.ac.id,Desain,Magang,Februari 2021
202114329,Mira Ramadhani,Statistika,6,085315651573,mira.ramadhani@gmail.com,202114329@student.uns.ac.id,Sains,Part-time,Agustus 2021
202114330,Fajar Santoso,Ilmu Komunikasi,6,081283548715,fajar.santoso@gmail.com,202114330@student.uns.ac.id,Sosial,Part-time,September 2021
202114331,Irfan Mahendra,Ekonomi Pembangunan,7,081230764544,irfan.mahendra@gmail.com,202114331@student.uns.ac.id,Bisnis,Part-time,Agustus 2021
202214332,Rizky Pangestu,Ilmu Komunikasi,5,085856599863,rizky.pangestu@gmail.com,202214332@student.uns.ac.id,Sosial,Part-time,September 2022
202214333,Oki Kurniawan,Psikologi,3,081612506437,oki.kurniawan@gmail.com,202214333@student.uns.ac.id,Sosial,Part-time,September 2022
202214334,Prita Syahputra,Desain Komunikasi Visual,3,081324960669,prita.syahputra@gmail.com,202214334@student.uns.ac.id,Desain,Magang,September 2022
202014335,Oscar Anggara,Desain Komunikasi Visual,8,087897702048,oscar.anggara@gmail.com,202014335@student.uns.ac.id,Desain,Magang,Agustus 2020
202214336,Dinda Cahyani,Statistika,3,087829253627,dinda.cahyani@gmail.com,202214336@student.uns.ac.id,Sains,Magang,September 2022
202214337,Prasetyo Sari,Informatika,4,082141987114,prasetyo.sari@gmail.com,202214337@student.uns.ac.id,Teknologi,Magang,Agustus 2022
202114338,Ahmad Nugroho,Manajemen,5,085225396599,ahmad.nugroho@gmail.com,202114338@student.uns.ac.id,Bisnis,Full-time,Agustus 2021
201914339,Gilang Nugroho,Teknik Mesin,9,081554405099,gilang.nugroho@gmail.com,201914339@student.uns.ac.id,Teknologi,Magang,Agustus 2019
202314340,Maya Cahyani,Desain Komunikasi Visual,2,081556864579,maya.cahyani@gmail.com,202314340@student.uns.ac.id,Desain,Part-time,Maret 2023
202314341,Lutfia Pangestu,Farmasi,2,082221044032,lutfia.pangestu@gmail.com,202314341@student.uns.ac.id,Sains,Part-time,September 2023
202114342,Kartika Safitri,Sistem Informasi,6,082153387667,kartika.safitri@gmail.com,202114342@student.uns.ac.id,Teknologi,Magang,Maret 2021
202314343,Wulan Rahmawati,Sistem Informasi,2,083888777178,wulan.rahmawati@gmail.com,202314343@student.uns.ac.id,Teknologi,Magang,Februari 2023
202214344,Gibran Wijaya,Psikologi,4,082174934636,gibran.wijaya@gmail.com,202214344@student.uns.ac.id,Sosial,Magang,September 2022
202214345,Umar Gunawan,Ekonomi Pembangunan,5,081391094158,umar.gunawan@gmail.com,202214345@student.uns.ac.id,Bisnis,Part-time,September 2022
202214346,Dafa Ardiansyah,Statistika,5,082226152405,dafa.ardiansyah@gmail.com,202214346@student.uns.ac.id,Sains,Magang,September 2022
202114347,Ahmad Anggara,Desain Komunikasi Visual,6,081648464020,ahmad.anggara@gmail.com,202114347@student.uns.ac.id,Desain,Magang,Agustus 2021
202314348,Hesti Wibowo,Teknik Elektro,2,081582615037,hesti.wibowo@gmail.com,202314348@student.uns.ac.id,Teknologi,Part-time,Agustus 2023
202014349,Fitri Wardani,Akuntansi,7,082118671108,fitri.wardani@gmail.com,202014349@student.uns.ac.id,Bisnis,Part-time,September 2020
202114350,Joko Budiman,Pendidikan Teknik Informatika,5,085632417882,joko.budiman@gmail.com,202114350@student.uns.ac.id,Teknologi,Magang,Agustus 2021
202114351,Julia Febriani,Teknik Elektro,7,082116267278,julia.febriani@gmail.com,202114351@student.uns.ac.id,Teknologi,Full-time,Agustus 2021
202314352,Eka Firmansyah,Teknik Mesin,2,085684442321,eka.firmansyah@gmail.com,202314352@student.uns.ac.id,Teknologi,Magang,Agustus 2023
202314353,Nurul Maulana,Akuntansi,2,081269281018,nurul.maulana@gmail.com,202314353@student.uns.ac.id,Bisnis,Part-time,September 2023
202214354,Faisal Firdaus,Manajemen,5,082159474109,faisal.firdaus@gmail.com,202214354@student.uns.ac.id,Bisnis,Part-time,Agustus 2022
202114355,Lukman Cahyono,Informatika,5,087899333088,lukman.cahyono@gmail.com,202114355@student.uns.ac.id,Teknologi,Part-time,Agustus 2021
201914356,Hana Utami,Pendidikan Teknik Informatika,10,085688733177,hana.utami@gmail.com,201914356@student.uns.ac.id,Teknologi,Magang,Februari 2019
202014357,Candra Santoso,Akuntansi,9,085890287770,candra.santoso@gmail.com,202014357@student.uns.ac.id,Bisnis,Magang,Agustus 2020
202014358,Zahra Budiman,Akuntansi,7,081225516689,zahra.budiman@gmail.com,202014358@student.uns.ac.id,Bisnis,Full-time,Agustus 2020
